,date,uid,gender,age_group,year,books_read,genre,when_listening
1296,2019-01,ERO80,male,65+,2019,2.3,Non-fiction,Exercising
1297,2019-01,PEO84,male,30-49,2019,3.3,Comedy,Home
1298,2019-01,NJY80,female,18-29,2019,4.2,Romance,Commuting
1299,2019-01,BNI06,male,18-29,2019,2.4,Mysteries/Thrillers,Home
1300,2019-02,BCK19,male,18-29,2019,2.6,Romance,Commuting
1301,2019-02,ANI81,female,18-29,2019,4.9,Mysteries/Thrillers,Commuting
1302,2019-02,IIG04,female,18-29,2019,0.4,Business,Exercising
1303,2019-02,CPB34,male,30-49,2019,3.7,Romance,Commuting
1304,2019-02,XCD70,female,30-49,2019,3.9,Sci-Fi & Fantasy,Commuting
1305,2019-02,XOG87,male,30-49,2019,4.4,Romance,Exercising
1306,2019-02,IUF65,male,50-64,2019,2.5,Mysteries/Thrillers,Commuting
1307,2019-02,VIK75,male,30-49,2019,3.0,Comedy,Home
1308,2019-02,RQR84,male,18-29,2019,3.8,Romance,Commuting
1309,2019-02,RJA71,male,50-64,2019,2.4,Romance,Commuting
1310,2019-02,VXR13,male,30-49,2019,2.8,Sci-Fi & Fantasy,Commuting
1311,2019-02,KBL53,female,50-64,2019,2.6,Romance,Commuting
1312,2019-02,ECQ03,male,30-49,2019,4.2,Comedy,Exercising
1313,2019-02,FNS96,female,30-49,2019,2.5,Sci-Fi & Fantasy,Exercising
1314,2019-02,ZZQ24,male,30-49,2019,4.1,Non-fiction,Commuting
1315,2019-02,EZL70,male,18-29,2019,1.8,Sci-Fi & Fantasy,Exercising
1316,2019-02,DFG32,female,30-49,2019,2.2,Sci-Fi & Fantasy,Home
1317,2019-02,LKC03,female,30-49,2019,4.5,Podcasts,Home
1318,2019-02,CLA50,female,65+,2019,4.6,History,Walking/Shopping
1319,2019-02,SKZ24,female,30-49,2019,4.5,Business,Exercising
1320,2019-02,TIJ69,male,30-49,2019,4.7,Podcasts,Exercising
1321,2019-02,WKS63,female,30-49,2019,4.3,Business,Home
1322,2019-02,GCW05,male,30-49,2019,5.1,Podcasts,Home
1323,2019-02,NDR97,male,30-49,2019,5.3,Mysteries/Thrillers,Walking/Shopping
1324,2019-02,KDZ56,male,18-29,2019,2.7,Sci-Fi & Fantasy,Walking/Shopping
1325,2019-02,UKB16,female,30-49,2019,0.8,Children,Home
1326,2019-02,JWT96,female,30-49,2019,3.8,Business,Home
1327,2019-02,HUA58,male,50-64,2019,4.4,Comedy,Home
1328,2019-02,NDN53,male,30-49,2019,3.3,Non-fiction,Commuting
1329,2019-02,XIH52,female,18-29,2019,2.2,Podcasts,Home
1330,2019-02,IKY01,male,18-29,2019,0.7,Sci-Fi & Fantasy,Commuting
1331,2019-02,FZX15,female,50-64,2019,1.4,Sci-Fi & Fantasy,Home
1332,2019-02,CII59,male,18-29,2019,4.3,History,Exercising
1333,2019-02,VNU47,female,30-49,2019,6.0,Romance,Commuting
1334,2019-02,UGV54,female,18-29,2019,4.8,Sci-Fi & Fantasy,Exercising
1335,2019-02,KFN16,male,50-64,2019,1.8,Mysteries/Thrillers,Exercising
1336,2019-02,XUP46,female,65+,2019,1.4,Non-fiction,Commuting
1337,2019-02,DBW36,female,18-29,2019,1.8,Sci-Fi & Fantasy,Home
1338,2019-02,KJU37,male,65+,2019,5.6,Mysteries/Thrillers,Commuting
1339,2019-02,VEZ04,female,18-29,2019,3.6,Business,Home
1340,2019-02,NVE53,female,50-64,2019,2.5,Sci-Fi & Fantasy,Home
1341,2019-02,XDG83,male,50-64,2019,3.3,Mysteries/Thrillers,Commuting
1342,2019-02,YBK15,male,50-64,2019,5.2,Mysteries/Thrillers,Walking/Shopping
1343,2019-02,ZIQ24,male,18-29,2019,4.5,Non-fiction,Commuting
1344,2019-02,OGR59,male,18-29,2019,2.2,Sci-Fi & Fantasy,Home
1345,2019-02,HYE06,male,30-49,2019,3.8,Sci-Fi & Fantasy,Commuting
1346,2019-02,TMB91,male,18-29,2019,3.7,Non-fiction,Walking/Shopping
1347,2019-02,WXF84,female,50-64,2019,5.1,Romance,Home
1348,2019-02,XXU25,male,18-29,2019,3.6,Non-fiction,Commuting
1349,2019-02,ZIK60,male,18-29,2019,2.6,Non-fiction,Home
1350,2019-02,GEK46,male,30-49,2019,3.2,Non-fiction,Home
1351,2019-02,MEB57,male,30-49,2019,2.7,Business,Commuting
1352,2019-02,YVH84,male,50-64,2019,2.1,Children,Commuting
1353,2019-02,HCL52,male,18-29,2019,2.3,Non-fiction,Commuting
1354,2019-02,FYB94,male,30-49,2019,6.7,Mysteries/Thrillers,Exercising
1355,2019-02,UCO74,female,50-64,2019,2.2,Business,Walking/Shopping
1356,2019-02,JMF22,male,65+,2019,2.2,Comedy,Commuting
1357,2019-02,AXB90,female,18-29,2019,2.3,Business,Commuting
1358,2019-02,ROB97,male,50-64,2019,4.4,Romance,Walking/Shopping
1359,2019-02,WLH11,female,18-29,2019,1.9,Romance,Exercising
1360,2019-02,RVF03,female,50-64,2019,3.6,Sci-Fi & Fantasy,Home
1361,2019-02,DFF64,female,18-29,2019,3.6,Podcasts,Home
1362,2019-02,OKZ40,female,18-29,2019,1.2,Romance,Commuting
1363,2019-02,DTX14,female,18-29,2019,1.9,Comedy,Commuting
1364,2019-02,WOA52,male,30-49,2019,3.6,Romance,Home
1365,2019-02,FYC87,male,18-29,2019,5.5,Sci-Fi & Fantasy,Home
1366,2019-02,PIC69,male,30-49,2019,3.8,Podcasts,Home
1367,2019-02,EDM80,female,30-49,2019,2.3,Business,Walking/Shopping
1368,2019-02,UCA14,male,50-64,2019,3.8,Sci-Fi & Fantasy,Walking/Shopping
1369,2019-02,YRB14,female,18-29,2019,2.2,Sci-Fi & Fantasy,Exercising
1370,2019-02,CRJ98,female,65+,2019,2.4,Business,Exercising
1371,2019-02,VGL60,male,30-49,2019,3.2,Podcasts,Home
1372,2019-02,AIK78,male,50-64,2019,4.7,Business,Home
1373,2019-02,BBY21,female,50-64,2019,5.8,Comedy,Commuting
1374,2019-02,UUP78,male,18-29,2019,1.9,Sci-Fi & Fantasy,Commuting
1375,2019-02,WGK93,female,18-29,2019,6.5,Business,Home
1376,2019-02,QWW63,female,30-49,2019,3.9,Business,Commuting
1377,2019-02,RAJ76,male,30-49,2019,5.1,Mysteries/Thrillers,Home
1378,2019-02,CSP41,female,18-29,2019,3.2,Podcasts,Home
1379,2019-02,PTF60,female,18-29,2019,3.8,Mysteries/Thrillers,Home
1380,2019-02,FJU28,female,30-49,2019,5.0,Mysteries/Thrillers,Exercising
1381,2019-02,ZEA77,male,50-64,2019,3.0,Sci-Fi & Fantasy,Commuting
1382,2019-02,XRU31,male,18-29,2019,4.1,Business,Exercising
1383,2019-02,ZPH80,female,18-29,2019,1.9,Romance,Walking/Shopping
1384,2019-02,BGD46,female,65+,2019,2.5,Romance,Walking/Shopping
1385,2019-02,NOD59,male,50-64,2019,3.5,Romance,Commuting
1386,2019-02,IUQ76,female,18-29,2019,4.7,Non-fiction,Walking/Shopping
1387,2019-02,LGC11,female,65+,2019,2.9,Romance,Commuting
1388,2019-02,TVV83,female,18-29,2019,3.1,Romance,Exercising
1389,2019-02,RVD02,male,18-29,2019,2.8,Non-fiction,Commuting
1390,2019-02,XUD81,female,65+,2019,5.2,Romance,Home
1391,2019-02,GEW80,male,18-29,2019,3.2,Romance,Home
1392,2019-02,AUK56,male,50-64,2019,2.6,Business,Home
1393,2019-02,OEI57,male,18-29,2019,3.4,Romance,Walking/Shopping
1394,2019-02,IAD29,female,18-29,2019,4.6,Mysteries/Thrillers,Home
1395,2019-02,LMK88,male,50-64,2019,2.1,Romance,Home
1396,2019-02,ERO80,male,65+,2019,4.8,Business,Commuting
1397,2019-02,PEO84,male,30-49,2019,4.3,Sci-Fi & Fantasy,Commuting
1398,2019-02,NJY80,female,18-29,2019,1.7,Mysteries/Thrillers,Commuting
1399,2019-02,BNI06,male,18-29,2019,1.6,Sci-Fi & Fantasy,Commuting
1400,2019-03,BCK19,male,18-29,2019,1.0,Romance,Exercising
1401,2019-03,ANI81,female,18-29,2019,1.4,Podcasts,Commuting
1402,2019-03,IIG04,female,18-29,2019,4.2,Podcasts,Commuting
1403,2019-03,CPB34,male,30-49,2019,2.8,Mysteries/Thrillers,Walking/Shopping
1404,2019-03,XCD70,female,30-49,2019,2.8,Mysteries/Thrillers,Home
1405,2019-03,XOG87,male,30-49,2019,4.6,Sci-Fi & Fantasy,Walking/Shopping
1406,2019-03,IUF65,male,50-64,2019,5.4,Mysteries/Thrillers,Commuting
1407,2019-03,VIK75,male,30-49,2019,6.3,Sci-Fi & Fantasy,Home
1408,2019-03,RQR84,male,18-29,2019,3.7,Romance,Home
1409,2019-03,RJA71,male,50-64,2019,3.1,Podcasts,Commuting
1410,2019-03,VXR13,male,30-49,2019,3.2,Mysteries/Thrillers,Commuting
1411,2019-03,KBL53,female,50-64,2019,2.8,Mysteries/Thrillers,Walking/Shopping
1412,2019-03,ECQ03,male,30-49,2019,5.4,Podcasts,Walking/Shopping
1413,2019-03,FNS96,female,30-49,2019,4.1,Mysteries/Thrillers,Commuting
1414,2019-03,ZZQ24,male,30-49,2019,2.8,Non-fiction,Home
1415,2019-03,EZL70,male,18-29,2019,5.1,Mysteries/Thrillers,Home
1416,2019-03,DFG32,female,30-49,2019,2.9,Business,Home
1417,2019-03,LKC03,female,30-49,2019,4.4,Business,Exercising
1418,2019-03,CLA50,female,65+,2019,4.0,Sci-Fi & Fantasy,Walking/Shopping
1419,2019-03,SKZ24,female,30-49,2019,3.8,Sci-Fi & Fantasy,Exercising
1420,2019-03,TIJ69,male,30-49,2019,4.2,Romance,Home
1421,2019-03,WKS63,female,30-49,2019,4.9,Non-fiction,Walking/Shopping
1422,2019-03,GCW05,male,30-49,2019,2.3,Romance,Commuting
1423,2019-03,NDR97,male,30-49,2019,0.9,Podcasts,Commuting
1424,2019-03,KDZ56,male,18-29,2019,2.0,Business,Exercising
1425,2019-03,UKB16,female,30-49,2019,2.4,Mysteries/Thrillers,Home
1426,2019-03,JWT96,female,30-49,2019,3.6,Sci-Fi & Fantasy,Commuting
1427,2019-03,HUA58,male,50-64,2019,2.6,Non-fiction,Exercising
1428,2019-03,NDN53,male,30-49,2019,3.6,Mysteries/Thrillers,Commuting
1429,2019-03,XIH52,female,18-29,2019,3.8,Mysteries/Thrillers,Commuting
1430,2019-03,IKY01,male,18-29,2019,3.5,Comedy,Home
1431,2019-03,FZX15,female,50-64,2019,4.8,History,Walking/Shopping
1432,2019-03,CII59,male,18-29,2019,2.6,Mysteries/Thrillers,Commuting
1433,2019-03,VNU47,female,30-49,2019,4.9,Mysteries/Thrillers,Home
1434,2019-03,UGV54,female,18-29,2019,2.1,Podcasts,Commuting
1435,2019-03,KFN16,male,50-64,2019,4.2,Romance,Walking/Shopping
1436,2019-03,XUP46,female,65+,2019,3.6,Mysteries/Thrillers,Commuting
1437,2019-03,DBW36,female,18-29,2019,2.7,Comedy,Home
1438,2019-03,KJU37,male,65+,2019,6.3,Romance,Commuting
1439,2019-03,VEZ04,female,18-29,2019,4.7,Mysteries/Thrillers,Commuting
1440,2019-03,NVE53,female,50-64,2019,3.2,Sci-Fi & Fantasy,Exercising
1441,2019-03,XDG83,male,50-64,2019,2.5,Mysteries/Thrillers,Commuting
1442,2019-03,YBK15,male,50-64,2019,2.9,Sci-Fi & Fantasy,Home
1443,2019-03,ZIQ24,male,18-29,2019,3.2,Romance,Commuting
1444,2019-03,OGR59,male,18-29,2019,1.9,Comedy,Home
1445,2019-03,HYE06,male,30-49,2019,3.2,Non-fiction,Walking/Shopping
1446,2019-03,TMB91,male,18-29,2019,3.8,Non-fiction,Walking/Shopping
1447,2019-03,WXF84,female,50-64,2019,2.6,Podcasts,Exercising
1448,2019-03,XXU25,male,18-29,2019,2.5,Mysteries/Thrillers,Commuting
1449,2019-03,ZIK60,male,18-29,2019,4.4,Sci-Fi & Fantasy,Exercising
1450,2019-03,GEK46,male,30-49,2019,2.6,History,Commuting
1451,2019-03,MEB57,male,30-49,2019,2.8,Sci-Fi & Fantasy,Exercising
1452,2019-03,YVH84,male,50-64,2019,3.7,Romance,Commuting
1453,2019-03,HCL52,male,18-29,2019,2.3,Podcasts,Exercising
1454,2019-03,FYB94,male,30-49,2019,3.3,Sci-Fi & Fantasy,Exercising
1455,2019-03,UCO74,female,50-64,2019,1.8,Podcasts,Exercising
1456,2019-03,JMF22,male,65+,2019,4.9,Podcasts,Commuting
1457,2019-03,AXB90,female,18-29,2019,6.0,Mysteries/Thrillers,Commuting
1458,2019-03,ROB97,male,50-64,2019,2.0,Mysteries/Thrillers,Walking/Shopping
1459,2019-03,WLH11,female,18-29,2019,2.2,Mysteries/Thrillers,Exercising
1460,2019-03,RVF03,female,50-64,2019,3.3,Romance,Walking/Shopping
1461,2019-03,DFF64,female,18-29,2019,0.8,Non-fiction,Commuting
1462,2019-03,OKZ40,female,18-29,2019,4.0,Romance,Exercising
1463,2019-03,DTX14,female,18-29,2019,2.3,Romance,Commuting
1464,2019-03,WOA52,male,30-49,2019,4.7,Romance,Walking/Shopping
1465,2019-03,FYC87,male,18-29,2019,4.8,Mysteries/Thrillers,Home
1466,2019-03,PIC69,male,30-49,2019,3.9,Sci-Fi & Fantasy,Exercising
1467,2019-03,EDM80,female,30-49,2019,4.5,Sci-Fi & Fantasy,Home
1468,2019-03,UCA14,male,50-64,2019,5.7,Non-fiction,Home
1469,2019-03,YRB14,female,18-29,2019,3.8,Mysteries/Thrillers,Walking/Shopping
1470,2019-03,CRJ98,female,65+,2019,1.9,Romance,Walking/Shopping
1471,2019-03,VGL60,male,30-49,2019,3.4,Business,Home
1472,2019-03,AIK78,male,50-64,2019,3.1,Podcasts,Walking/Shopping
1473,2019-03,BBY21,female,50-64,2019,2.9,Business,Commuting
1474,2019-03,UUP78,male,18-29,2019,1.9,Non-fiction,Commuting
1475,2019-03,WGK93,female,18-29,2019,3.9,Non-fiction,Walking/Shopping
1476,2019-03,QWW63,female,30-49,2019,5.6,Children,Walking/Shopping
1477,2019-03,RAJ76,male,30-49,2019,4.0,Children,Home
1478,2019-03,CSP41,female,18-29,2019,3.0,Mysteries/Thrillers,Walking/Shopping
1479,2019-03,PTF60,female,18-29,2019,1.1,Comedy,Commuting
1480,2019-03,FJU28,female,30-49,2019,1.2,Sci-Fi & Fantasy,Exercising
1481,2019-03,ZEA77,male,50-64,2019,2.9,Children,Commuting
1482,2019-03,XRU31,male,18-29,2019,3.2,Comedy,Walking/Shopping
1483,2019-03,ZPH80,female,18-29,2019,0.5,Podcasts,Home
1484,2019-03,BGD46,female,65+,2019,5.5,Romance,Walking/Shopping
1485,2019-03,NOD59,male,50-64,2019,3.9,Mysteries/Thrillers,Commuting
1486,2019-03,IUQ76,female,18-29,2019,0.8,Comedy,Home
1487,2019-03,LGC11,female,65+,2019,1.9,Romance,Commuting
1488,2019-03,TVV83,female,18-29,2019,5.3,Podcasts,Commuting
1489,2019-03,RVD02,male,18-29,2019,2.9,Business,Commuting
1490,2019-03,XUD81,female,65+,2019,0.6,Comedy,Home
1491,2019-03,GEW80,male,18-29,2019,2.6,Romance,Exercising
1492,2019-03,AUK56,male,50-64,2019,3.4,Romance,Home
1493,2019-03,OEI57,male,18-29,2019,3.3,Business,Exercising
1494,2019-03,IAD29,female,18-29,2019,2.1,Mysteries/Thrillers,Home
1495,2019-03,LMK88,male,50-64,2019,3.2,Mysteries/Thrillers,Commuting
1496,2019-03,ERO80,male,65+,2019,1.3,Sci-Fi & Fantasy,Commuting
1497,2019-03,PEO84,male,30-49,2019,3.9,Romance,Home
1498,2019-03,NJY80,female,18-29,2019,2.7,Sci-Fi & Fantasy,Home
1499,2019-03,BNI06,male,18-29,2019,1.4,Romance,Exercising
1500,2019-04,BCK19,male,18-29,2019,3.4,Sci-Fi & Fantasy,Commuting
1501,2019-04,ANI81,female,18-29,2019,2.7,Business,Home
1502,2019-04,IIG04,female,18-29,2019,3.0,Comedy,Exercising
1503,2019-04,CPB34,male,30-49,2019,1.7,History,Exercising
1504,2019-04,XCD70,female,30-49,2019,0.8,Comedy,Commuting
1505,2019-04,XOG87,male,30-49,2019,4.2,History,Home
1506,2019-04,IUF65,male,50-64,2019,2.4,Romance,Exercising
1507,2019-04,VIK75,male,30-49,2019,5.0,Mysteries/Thrillers,Home
1508,2019-04,RQR84,male,18-29,2019,3.1,Business,Home
1509,2019-04,RJA71,male,50-64,2019,4.1,Comedy,Exercising
1510,2019-04,VXR13,male,30-49,2019,4.5,Children,Home
1511,2019-04,KBL53,female,50-64,2019,4.3,Romance,Commuting
1512,2019-04,ECQ03,male,30-49,2019,1.9,Mysteries/Thrillers,Commuting
1513,2019-04,FNS96,female,30-49,2019,2.6,Children,Home
1514,2019-04,ZZQ24,male,30-49,2019,4.8,Sci-Fi & Fantasy,Exercising
1515,2019-04,EZL70,male,18-29,2019,3.5,Comedy,Commuting
1516,2019-04,DFG32,female,30-49,2019,3.7,Business,Commuting
1517,2019-04,LKC03,female,30-49,2019,2.9,Sci-Fi & Fantasy,Walking/Shopping
1518,2019-04,CLA50,female,65+,2019,2.2,Podcasts,Home
1519,2019-04,SKZ24,female,30-49,2019,2.7,Business,Walking/Shopping
1520,2019-04,TIJ69,male,30-49,2019,2.6,Mysteries/Thrillers,Home
1521,2019-04,WKS63,female,30-49,2019,2.4,Mysteries/Thrillers,Commuting
1522,2019-04,GCW05,male,30-49,2019,2.0,Mysteries/Thrillers,Home
1523,2019-04,NDR97,male,30-49,2019,2.2,Mysteries/Thrillers,Commuting
1524,2019-04,KDZ56,male,18-29,2019,2.7,Comedy,Home
1525,2019-04,UKB16,female,30-49,2019,1.6,Business,Walking/Shopping
1526,2019-04,JWT96,female,30-49,2019,3.8,History,Walking/Shopping
1527,2019-04,HUA58,male,50-64,2019,3.9,Sci-Fi & Fantasy,Home
1528,2019-04,NDN53,male,30-49,2019,1.2,Romance,Home
1529,2019-04,XIH52,female,18-29,2019,2.4,Podcasts,Commuting
1530,2019-04,IKY01,male,18-29,2019,3.6,Podcasts,Commuting
1531,2019-04,FZX15,female,50-64,2019,2.6,Non-fiction,Commuting
1532,2019-04,CII59,male,18-29,2019,2.7,Mysteries/Thrillers,Home
1533,2019-04,VNU47,female,30-49,2019,3.3,Comedy,Walking/Shopping
1534,2019-04,UGV54,female,18-29,2019,4.3,Romance,Commuting
1535,2019-04,KFN16,male,50-64,2019,3.6,Podcasts,Home
1536,2019-04,XUP46,female,65+,2019,3.8,Comedy,Commuting
1537,2019-04,DBW36,female,18-29,2019,2.6,Mysteries/Thrillers,Commuting
1538,2019-04,KJU37,male,65+,2019,3.8,Sci-Fi & Fantasy,Home
1539,2019-04,VEZ04,female,18-29,2019,3.6,Podcasts,Walking/Shopping
1540,2019-04,NVE53,female,50-64,2019,1.7,Romance,Commuting
1541,2019-04,XDG83,male,50-64,2019,3.3,Comedy,Commuting
1542,2019-04,YBK15,male,50-64,2019,3.5,Romance,Commuting
1543,2019-04,ZIQ24,male,18-29,2019,2.7,History,Home
1544,2019-04,OGR59,male,18-29,2019,2.5,Sci-Fi & Fantasy,Walking/Shopping
1545,2019-04,HYE06,male,30-49,2019,3.6,Mysteries/Thrillers,Walking/Shopping
1546,2019-04,TMB91,male,18-29,2019,4.4,History,Walking/Shopping
1547,2019-04,WXF84,female,50-64,2019,3.1,Mysteries/Thrillers,Walking/Shopping
1548,2019-04,XXU25,male,18-29,2019,6.1,Sci-Fi & Fantasy,Exercising
1549,2019-04,ZIK60,male,18-29,2019,1.6,Romance,Home
1550,2019-04,GEK46,male,30-49,2019,2.6,Mysteries/Thrillers,Home
1551,2019-04,MEB57,male,30-49,2019,2.6,Children,Commuting
1552,2019-04,YVH84,male,50-64,2019,4.7,Mysteries/Thrillers,Walking/Shopping
1553,2019-04,HCL52,male,18-29,2019,1.4,Romance,Commuting
1554,2019-04,FYB94,male,30-49,2019,6.5,Podcasts,Home
1555,2019-04,UCO74,female,50-64,2019,4.6,Mysteries/Thrillers,Commuting
1556,2019-04,JMF22,male,65+,2019,5.1,Business,Home
1557,2019-04,AXB90,female,18-29,2019,1.9,Podcasts,Home
1558,2019-04,ROB97,male,50-64,2019,5.7,Mysteries/Thrillers,Exercising
1559,2019-04,WLH11,female,18-29,2019,3.2,Comedy,Commuting
1560,2019-04,RVF03,female,50-64,2019,4.5,Sci-Fi & Fantasy,Home
1561,2019-04,DFF64,female,18-29,2019,4.0,Romance,Home
1562,2019-04,OKZ40,female,18-29,2019,5.8,Comedy,Home
1563,2019-04,DTX14,female,18-29,2019,0.6,Comedy,Exercising
1564,2019-04,WOA52,male,30-49,2019,3.3,Romance,Home
1565,2019-04,FYC87,male,18-29,2019,3.5,Business,Home
1566,2019-04,PIC69,male,30-49,2019,4.2,Comedy,Walking/Shopping
1567,2019-04,EDM80,female,30-49,2019,1.9,Sci-Fi & Fantasy,Home
1568,2019-04,UCA14,male,50-64,2019,1.9,Mysteries/Thrillers,Home
1569,2019-04,YRB14,female,18-29,2019,3.8,History,Home
1570,2019-04,CRJ98,female,65+,2019,5.2,Mysteries/Thrillers,Exercising
1571,2019-04,VGL60,male,30-49,2019,2.7,Podcasts,Walking/Shopping
1572,2019-04,AIK78,male,50-64,2019,1.9,Comedy,Commuting
1573,2019-04,BBY21,female,50-64,2019,3.8,Sci-Fi & Fantasy,Commuting
1574,2019-04,UUP78,male,18-29,2019,4.5,Business,Home
1575,2019-04,WGK93,female,18-29,2019,3.0,Podcasts,Home
1576,2019-04,QWW63,female,30-49,2019,3.4,Non-fiction,Home
1577,2019-04,RAJ76,male,30-49,2019,3.2,Children,Walking/Shopping
1578,2019-04,CSP41,female,18-29,2019,3.4,Sci-Fi & Fantasy,Commuting
1579,2019-04,PTF60,female,18-29,2019,3.8,Mysteries/Thrillers,Walking/Shopping
1580,2019-04,FJU28,female,30-49,2019,1.7,Mysteries/Thrillers,Exercising
1581,2019-04,ZEA77,male,50-64,2019,3.9,Romance,Commuting
1582,2019-04,XRU31,male,18-29,2019,6.0,Mysteries/Thrillers,Commuting
1583,2019-04,ZPH80,female,18-29,2019,2.9,Podcasts,Exercising
1584,2019-04,BGD46,female,65+,2019,2.3,Romance,Home
1585,2019-04,NOD59,male,50-64,2019,3.5,Podcasts,Home
1586,2019-04,IUQ76,female,18-29,2019,5.1,Sci-Fi & Fantasy,Walking/Shopping
1587,2019-04,LGC11,female,65+,2019,2.7,Mysteries/Thrillers,Commuting
1588,2019-04,TVV83,female,18-29,2019,5.4,Romance,Exercising
1589,2019-04,RVD02,male,18-29,2019,5.1,Comedy,Walking/Shopping
1590,2019-04,XUD81,female,65+,2019,4.6,Non-fiction,Home
1591,2019-04,GEW80,male,18-29,2019,2.7,Business,Home
1592,2019-04,AUK56,male,50-64,2019,4.5,Romance,Home
1593,2019-04,OEI57,male,18-29,2019,2.8,Business,Commuting
1594,2019-04,IAD29,female,18-29,2019,1.9,Podcasts,Exercising
1595,2019-04,LMK88,male,50-64,2019,2.8,Mysteries/Thrillers,Walking/Shopping
1596,2019-04,ERO80,male,65+,2019,1.2,Podcasts,Home
1597,2019-04,PEO84,male,30-49,2019,1.9,Comedy,Commuting
1598,2019-04,NJY80,female,18-29,2019,5.7,Podcasts,Commuting
1599,2019-04,BNI06,male,18-29,2019,3.2,Comedy,Commuting
1600,2019-05,BCK19,male,18-29,2019,0.9,Sci-Fi & Fantasy,Commuting
1601,2019-05,ANI81,female,18-29,2019,6.9,Non-fiction,Walking/Shopping
1602,2019-05,IIG04,female,18-29,2019,3.6,Podcasts,Commuting
1603,2019-05,CPB34,male,30-49,2019,3.4,Mysteries/Thrillers,Home
1604,2019-05,XCD70,female,30-49,2019,1.8,Sci-Fi & Fantasy,Walking/Shopping
1605,2019-05,XOG87,male,30-49,2019,1.4,Non-fiction,Home
1606,2019-05,IUF65,male,50-64,2019,4.3,Romance,Exercising
1607,2019-05,VIK75,male,30-49,2019,3.1,Business,Walking/Shopping
1608,2019-05,RQR84,male,18-29,2019,2.3,Sci-Fi & Fantasy,Walking/Shopping
1609,2019-05,RJA71,male,50-64,2019,4.6,Romance,Home
1610,2019-05,VXR13,male,30-49,2019,2.2,Sci-Fi & Fantasy,Exercising
1611,2019-05,KBL53,female,50-64,2019,3.4,Sci-Fi & Fantasy,Home
1612,2019-05,ECQ03,male,30-49,2019,3.0,Mysteries/Thrillers,Home
1613,2019-05,FNS96,female,30-49,2019,3.8,Podcasts,Walking/Shopping
1614,2019-05,ZZQ24,male,30-49,2019,2.5,Business,Walking/Shopping
1615,2019-05,EZL70,male,18-29,2019,2.9,Romance,Commuting
1616,2019-05,DFG32,female,30-49,2019,3.7,Non-fiction,Home
1617,2019-05,LKC03,female,30-49,2019,4.2,Business,Home
1618,2019-05,CLA50,female,65+,2019,2.7,Sci-Fi & Fantasy,Home
1619,2019-05,SKZ24,female,30-49,2019,6.7,Non-fiction,Home
1620,2019-05,TIJ69,male,30-49,2019,3.1,Mysteries/Thrillers,Home
1621,2019-05,WKS63,female,30-49,2019,0.4,Mysteries/Thrillers,Exercising
1622,2019-05,GCW05,male,30-49,2019,5.6,Mysteries/Thrillers,Exercising
1623,2019-05,NDR97,male,30-49,2019,4.4,Non-fiction,Home
1624,2019-05,KDZ56,male,18-29,2019,1.7,Comedy,Commuting
1625,2019-05,UKB16,female,30-49,2019,3.9,Mysteries/Thrillers,Exercising
1626,2019-05,JWT96,female,30-49,2019,1.2,Business,Walking/Shopping
1627,2019-05,HUA58,male,50-64,2019,3.2,Mysteries/Thrillers,Commuting
1628,2019-05,NDN53,male,30-49,2019,4.9,Business,Walking/Shopping
1629,2019-05,XIH52,female,18-29,2019,4.3,Comedy,Commuting
1630,2019-05,IKY01,male,18-29,2019,3.7,Children,Exercising
1631,2019-05,FZX15,female,50-64,2019,1.3,Mysteries/Thrillers,Commuting
1632,2019-05,CII59,male,18-29,2019,2.8,Comedy,Home
1633,2019-05,VNU47,female,30-49,2019,2.0,Sci-Fi & Fantasy,Commuting
1634,2019-05,UGV54,female,18-29,2019,4.2,Sci-Fi & Fantasy,Home
1635,2019-05,KFN16,male,50-64,2019,1.4,Mysteries/Thrillers,Commuting
1636,2019-05,XUP46,female,65+,2019,3.7,Romance,Commuting
1637,2019-05,DBW36,female,18-29,2019,5.8,Sci-Fi & Fantasy,Commuting
1638,2019-05,KJU37,male,65+,2019,1.5,Podcasts,Home
1639,2019-05,VEZ04,female,18-29,2019,1.5,Mysteries/Thrillers,Walking/Shopping
1640,2019-05,NVE53,female,50-64,2019,5.5,Sci-Fi & Fantasy,Commuting
1641,2019-05,XDG83,male,50-64,2019,4.1,History,Walking/Shopping
1642,2019-05,YBK15,male,50-64,2019,3.9,Sci-Fi & Fantasy,Home
1643,2019-05,ZIQ24,male,18-29,2019,1.9,Podcasts,Exercising
1644,2019-05,OGR59,male,18-29,2019,3.6,Comedy,Home
1645,2019-05,HYE06,male,30-49,2019,1.9,Romance,Walking/Shopping
1646,2019-05,TMB91,male,18-29,2019,4.6,Podcasts,Walking/Shopping
1647,2019-05,WXF84,female,50-64,2019,7.7,Children,Commuting
1648,2019-05,XXU25,male,18-29,2019,1.6,Non-fiction,Home
1649,2019-05,ZIK60,male,18-29,2019,4.9,Mysteries/Thrillers,Home
1650,2019-05,GEK46,male,30-49,2019,1.5,Mysteries/Thrillers,Commuting
1651,2019-05,MEB57,male,30-49,2019,4.5,Children,Exercising
1652,2019-05,YVH84,male,50-64,2019,3.9,Sci-Fi & Fantasy,Exercising
1653,2019-05,HCL52,male,18-29,2019,5.5,Sci-Fi & Fantasy,Home
1654,2019-05,FYB94,male,30-49,2019,4.6,Comedy,Commuting
1655,2019-05,UCO74,female,50-64,2019,1.3,Business,Exercising
