,date,uid,gender,age_group,year,books_read
1307,2019-02,VIK75,male,30-49,2019,3.202709832981052
1308,2019-02,RQR84,male,18-29,2019,4.224193172567364
1309,2019-02,RJA71,male,50-64,2019,2.9544795450735886
1310,2019-02,VXR13,male,30-49,2019,4.089068960522109
1311,2019-02,KBL53,female,50-64,2019,0.25484933844915103
1312,2019-02,ECQ03,male,30-49,2019,2.541352147453141
1313,2019-02,FNS96,female,30-49,2019,3.0406809839738096
1314,2019-02,ZZQ24,male,30-49,2019,3.9414694275571325
1315,2019-02,EZL70,male,18-29,2019,0.36166368981072505
1316,2019-02,DFG32,female,30-49,2019,1.3329449334736339
1317,2019-02,LKC03,female,30-49,2019,1.8431675167338453
1318,2019-02,CLA50,female,65+,2019,2.789957745459207
1319,2019-02,SKZ24,female,30-49,2019,2.021841697279607
1320,2019-02,TIJ69,male,30-49,2019,3.133212504090345
1321,2019-02,WKS63,female,30-49,2019,4.535005505637234
1322,2019-02,GCW05,male,30-49,2019,2.4484528115273267
1323,2019-02,NDR97,male,30-49,2019,3.880196265047514
1324,2019-02,KDZ56,male,18-29,2019,2.1769141126028817
1325,2019-02,UKB16,female,30-49,2019,3.776192324537281
1326,2019-02,JWT96,female,30-49,2019,4.2877651297243755
1327,2019-02,HUA58,male,50-64,2019,1.615255346497515
1328,2019-02,NDN53,male,30-49,2019,2.8299838899556518
1329,2019-02,XIH52,female,18-29,2019,4.2700501078796735
1330,2019-02,IKY01,male,18-29,2019,2.4344555028545956
1331,2019-02,FZX15,female,50-64,2019,3.5227437876441803
1332,2019-02,CII59,male,18-29,2019,3.4484398288298035
1333,2019-02,VNU47,female,30-49,2019,3.3974294711893624
1334,2019-02,UGV54,female,18-29,2019,2.1663162351680247
1335,2019-02,KFN16,male,50-64,2019,3.2839340264013384
1336,2019-02,XUP46,female,65+,2019,4.4275159624445894
1337,2019-02,DBW36,female,18-29,2019,2.981688809070524
1338,2019-02,KJU37,male,65+,2019,2.8811479190554374
1339,2019-02,VEZ04,female,18-29,2019,2.997553893889811
1340,2019-02,NVE53,female,50-64,2019,1.6202928762403392
1341,2019-02,XDG83,male,50-64,2019,1.7805502043190828
1342,2019-02,YBK15,male,50-64,2019,3.0860936381378012
1343,2019-02,ZIQ24,male,18-29,2019,3.8496844170090236
1344,2019-02,OGR59,male,18-29,2019,0.9227758133944923
1345,2019-02,HYE06,male,30-49,2019,2.4127687320363798
1346,2019-02,TMB91,male,18-29,2019,3.5918028655608993
1347,2019-02,WXF84,female,50-64,2019,3.2061696958122083
1348,2019-02,XXU25,male,18-29,2019,2.3858150049967413
1349,2019-02,ZIK60,male,18-29,2019,5.40204974889538
1350,2019-02,GEK46,male,30-49,2019,2.1371876756937644
1351,2019-02,MEB57,male,30-49,2019,2.1547855898963317
1352,2019-02,YVH84,male,50-64,2019,4.404993949975049
1353,2019-02,HCL52,male,18-29,2019,1.9940979339765472
1354,2019-02,FYB94,male,30-49,2019,5.616814295067094
1355,2019-02,UCO74,female,50-64,2019,2.8363673267096297
1356,2019-02,JMF22,male,65+,2019,4.828928794189773
1357,2019-02,AXB90,female,18-29,2019,2.327011413028304
1358,2019-02,ROB97,male,50-64,2019,3.4172035055941605
1359,2019-02,WLH11,female,18-29,2019,3.6880740527957485
1360,2019-02,RVF03,female,50-64,2019,3.677906762755833
1361,2019-02,DFF64,female,18-29,2019,4.647317854961949
1362,2019-02,OKZ40,female,18-29,2019,1.923718475780121
1363,2019-02,DTX14,female,18-29,2019,2.17916904507317
1364,2019-02,WOA52,male,30-49,2019,2.103701784869635
1365,2019-02,FYC87,male,18-29,2019,1.8890760276504193
1366,2019-02,PIC69,male,30-49,2019,5.110925022296586
1367,2019-02,EDM80,female,30-49,2019,3.1611646456831317
1368,2019-02,UCA14,male,50-64,2019,2.335797388658646
1369,2019-02,YRB14,female,18-29,2019,1.5911226437003843
1370,2019-02,CRJ98,female,65+,2019,4.378473848617641
1371,2019-02,VGL60,male,30-49,2019,2.8490238306480973
1372,2019-02,AIK78,male,50-64,2019,5.037037820757561
1373,2019-02,BBY21,female,50-64,2019,6.850978495142962
1374,2019-02,UUP78,male,18-29,2019,2.7404712065920998
1375,2019-02,WGK93,female,18-29,2019,3.0798899763086167
1376,2019-02,QWW63,female,30-49,2019,2.7059343771643753
1377,2019-02,RAJ76,male,30-49,2019,5.819378060039282
1378,2019-02,CSP41,female,18-29,2019,1.0079443685151621
1379,2019-02,PTF60,female,18-29,2019,1.7037774991479249
1380,2019-02,FJU28,female,30-49,2019,1.995997668026932
1381,2019-02,ZEA77,male,50-64,2019,2.7763360398591472
1382,2019-02,XRU31,male,18-29,2019,4.260382448017503
1383,2019-02,ZPH80,female,18-29,2019,1.9120621113475806
1384,2019-02,BGD46,female,65+,2019,2.2660689079208174
1385,2019-02,NOD59,male,50-64,2019,2.679440099966833
1386,2019-02,IUQ76,female,18-29,2019,6.438063031220713
1387,2019-02,LGC11,female,65+,2019,3.4067143711012458
1388,2019-02,TVV83,female,18-29,2019,4.218253835882782
1389,2019-02,RVD02,male,18-29,2019,3.7784752826367307
1390,2019-02,XUD81,female,65+,2019,3.584968466366356
1391,2019-02,GEW80,male,18-29,2019,3.8990964414568827
1392,2019-02,AUK56,male,50-64,2019,3.3312457395421795
1393,2019-02,OEI57,male,18-29,2019,4.151634579752102
1394,2019-02,IAD29,female,18-29,2019,0.5444984397286707
1395,2019-02,LMK88,male,50-64,2019,6.369492333406555
1396,2019-02,ERO80,male,65+,2019,2.0942291075663912
1397,2019-02,PEO84,male,30-49,2019,3.8357501597018846
1398,2019-02,NJY80,female,18-29,2019,3.3887414065547405
1399,2019-02,BNI06,male,18-29,2019,4.098068912155933
1400,2019-03,BCK19,male,18-29,2019,2.6027296608810264
1401,2019-03,ANI81,female,18-29,2019,5.072861295836413
1402,2019-03,IIG04,female,18-29,2019,4.867033461685065
1403,2019-03,CPB34,male,30-49,2019,3.168397639947963
1404,2019-03,XCD70,female,30-49,2019,2.0066683341567586
1405,2019-03,XOG87,male,30-49,2019,4.089576234883356
1406,2019-03,IUF65,male,50-64,2019,1.547835433103479
1407,2019-03,VIK75,male,30-49,2019,2.8824384420112685
1408,2019-03,RQR84,male,18-29,2019,1.7776173382234002
1409,2019-03,RJA71,male,50-64,2019,5.281465800871622
1410,2019-03,VXR13,male,30-49,2019,1.835370267588572
1411,2019-03,KBL53,female,50-64,2019,3.4336960892581114
1412,2019-03,ECQ03,male,30-49,2019,3.6184464293389103
1413,2019-03,FNS96,female,30-49,2019,0.8722638671115526
1414,2019-03,ZZQ24,male,30-49,2019,4.290881934203549
1415,2019-03,EZL70,male,18-29,2019,4.04347101239204
1416,2019-03,DFG32,female,30-49,2019,2.6826767287736675
1417,2019-03,LKC03,female,30-49,2019,2.387751009386012
1418,2019-03,CLA50,female,65+,2019,3.6387462341032473
1419,2019-03,SKZ24,female,30-49,2019,0.24682459827005765
1420,2019-03,TIJ69,male,30-49,2019,2.7797326415925903
1421,2019-03,WKS63,female,30-49,2019,4.097446186061873
1422,2019-03,GCW05,male,30-49,2019,1.3090738101020492
1423,2019-03,NDR97,male,30-49,2019,6.097977519619934
1424,2019-03,KDZ56,male,18-29,2019,1.656185484026483
1425,2019-03,UKB16,female,30-49,2019,2.143998613037502
1426,2019-03,JWT96,female,30-49,2019,3.850634182676619
1427,2019-03,HUA58,male,50-64,2019,5.6483345441484865
1428,2019-03,NDN53,male,30-49,2019,5.312459061931209
1429,2019-03,XIH52,female,18-29,2019,0.888881630883765
1430,2019-03,IKY01,male,18-29,2019,2.422884030594677
1431,2019-03,FZX15,female,50-64,2019,2.8146031214459835
1432,2019-03,CII59,male,18-29,2019,2.910803340916268
1433,2019-03,VNU47,female,30-49,2019,4.615633270976427
1434,2019-03,UGV54,female,18-29,2019,0.7027420942589195
1435,2019-03,KFN16,male,50-64,2019,0.48362376355547587
1436,2019-03,XUP46,female,65+,2019,0.8368541511866678
1437,2019-03,DBW36,female,18-29,2019,1.7287984952606943
1438,2019-03,KJU37,male,65+,2019,2.7505491639684223
1439,2019-03,VEZ04,female,18-29,2019,4.758392707715291
1440,2019-03,NVE53,female,50-64,2019,4.6597638720974714
1441,2019-03,XDG83,male,50-64,2019,0.7808021873056381
1442,2019-03,YBK15,male,50-64,2019,1.9595484958548324
1443,2019-03,ZIQ24,male,18-29,2019,2.1919160955431014
1444,2019-03,OGR59,male,18-29,2019,1.571946626490483
1445,2019-03,HYE06,male,30-49,2019,2.5096690960258714
1446,2019-03,TMB91,male,18-29,2019,1.951960008731704
1447,2019-03,WXF84,female,50-64,2019,1.633252620048037
1448,2019-03,XXU25,male,18-29,2019,4.033351641297366
1449,2019-03,ZIK60,male,18-29,2019,2.952574694457711
1450,2019-03,GEK46,male,30-49,2019,3.0098921351312975
1451,2019-03,MEB57,male,30-49,2019,1.649891216431906
1452,2019-03,YVH84,male,50-64,2019,1.6429399008894583
1453,2019-03,HCL52,male,18-29,2019,4.710086624225697
1454,2019-03,FYB94,male,30-49,2019,2.2538999033681675
1455,2019-03,UCO74,female,50-64,2019,0.25513216432408115
1456,2019-03,JMF22,male,65+,2019,3.4953446648993824
1457,2019-03,AXB90,female,18-29,2019,2.571256338304588
1458,2019-03,ROB97,male,50-64,2019,4.1393831535400745
1459,2019-03,WLH11,female,18-29,2019,3.140680793204889
1460,2019-03,RVF03,female,50-64,2019,1.1348957001636841
1461,2019-03,DFF64,female,18-29,2019,2.2083779410484645
1462,2019-03,OKZ40,female,18-29,2019,3.779557377437782
1463,2019-03,DTX14,female,18-29,2019,3.6473272019323737
1464,2019-03,WOA52,male,30-49,2019,2.441984500754872
1465,2019-03,FYC87,male,18-29,2019,0.8927200392481232
1466,2019-03,PIC69,male,30-49,2019,6.904045822375674
1467,2019-03,EDM80,female,30-49,2019,3.053260907171416
1468,2019-03,UCA14,male,50-64,2019,2.3175614158492452
1469,2019-03,YRB14,female,18-29,2019,1.6891941976477827
1470,2019-03,CRJ98,female,65+,2019,4.297863210661788
1471,2019-03,VGL60,male,30-49,2019,5.367091840862216
1472,2019-03,AIK78,male,50-64,2019,2.8085749055057594
1473,2019-03,BBY21,female,50-64,2019,4.708446228470431
1474,2019-03,UUP78,male,18-29,2019,2.7159942094611247
1475,2019-03,WGK93,female,18-29,2019,2.0469904384041153
1476,2019-03,QWW63,female,30-49,2019,3.2559943193756493
1477,2019-03,RAJ76,male,30-49,2019,2.6936500075211316
1478,2019-03,CSP41,female,18-29,2019,3.5851569660070006
1479,2019-03,PTF60,female,18-29,2019,2.0971711854865256
1480,2019-03,FJU28,female,30-49,2019,4.343980006680932
1481,2019-03,ZEA77,male,50-64,2019,3.9627573857789433
1482,2019-03,XRU31,male,18-29,2019,2.742392340606025
1483,2019-03,ZPH80,female,18-29,2019,1.1025994354559923
1484,2019-03,BGD46,female,65+,2019,4.457912565781378
1485,2019-03,NOD59,male,50-64,2019,1.475571521907533
1486,2019-03,IUQ76,female,18-29,2019,4.236225854499378
1487,2019-03,LGC11,female,65+,2019,4.003487042847649
1488,2019-03,TVV83,female,18-29,2019,4.153632584313614
1489,2019-03,RVD02,male,18-29,2019,2.435859491783976
1490,2019-03,XUD81,female,65+,2019,4.975914430931631
1491,2019-03,GEW80,male,18-29,2019,3.7313577142188668
1492,2019-03,AUK56,male,50-64,2019,2.2686113819199667
1493,2019-03,OEI57,male,18-29,2019,3.5946628633841953
1494,2019-03,IAD29,female,18-29,2019,4.529879204218267
1495,2019-03,LMK88,male,50-64,2019,0.9023229346789177
1496,2019-03,ERO80,male,65+,2019,3.2078618546946487
1497,2019-03,PEO84,male,30-49,2019,0.7591462244916336
1498,2019-03,NJY80,female,18-29,2019,1.8136717809448437
1499,2019-03,BNI06,male,18-29,2019,4.510825105373522
1500,2019-04,BCK19,male,18-29,2019,2.7033310812920472
1501,2019-04,ANI81,female,18-29,2019,3.3292259072871833
1502,2019-04,IIG04,female,18-29,2019,3.0098507379183483
1503,2019-04,CPB34,male,30-49,2019,1.427943799921627
1504,2019-04,XCD70,female,30-49,2019,3.7881908635392287
1505,2019-04,XOG87,male,30-49,2019,5.197634660569833
1506,2019-04,IUF65,male,50-64,2019,1.685076472929099
1507,2019-04,VIK75,male,30-49,2019,3.1394290208388043
1508,2019-04,RQR84,male,18-29,2019,4.445953285107795
1509,2019-04,RJA71,male,50-64,2019,2.9556261392111076
1510,2019-04,VXR13,male,30-49,2019,2.733971937093136
1511,2019-04,KBL53,female,50-64,2019,3.432227385520479
1512,2019-04,ECQ03,male,30-49,2019,2.570815693581451
1513,2019-04,FNS96,female,30-49,2019,0.5142568407689598
1514,2019-04,ZZQ24,male,30-49,2019,2.4342477630809913
1515,2019-04,EZL70,male,18-29,2019,3.7732897045201685
1516,2019-04,DFG32,female,30-49,2019,3.7416528764460693
1517,2019-04,LKC03,female,30-49,2019,2.4020693257540606
1518,2019-04,CLA50,female,65+,2019,3.0109519167944376
1519,2019-04,SKZ24,female,30-49,2019,3.5010155077173932
1520,2019-04,TIJ69,male,30-49,2019,4.019921508818756
1521,2019-04,WKS63,female,30-49,2019,1.7106627674308756
1522,2019-04,GCW05,male,30-49,2019,3.075648671307466
1523,2019-04,NDR97,male,30-49,2019,3.160564294139093
1524,2019-04,KDZ56,male,18-29,2019,3.8615544643763497
1525,2019-04,UKB16,female,30-49,2019,3.191614623177197
1526,2019-04,JWT96,female,30-49,2019,1.768213056085992
1527,2019-04,HUA58,male,50-64,2019,0.6206675889797442
1528,2019-04,NDN53,male,30-49,2019,2.7001169729583916
1529,2019-04,XIH52,female,18-29,2019,3.316731562572969
1530,2019-04,IKY01,male,18-29,2019,1.1952791143782286
1531,2019-04,FZX15,female,50-64,2019,2.252848152815403
1532,2019-04,CII59,male,18-29,2019,4.764400972214059
1533,2019-04,VNU47,female,30-49,2019,2.0578618378068234
1534,2019-04,UGV54,female,18-29,2019,2.283550131413803
1535,2019-04,KFN16,male,50-64,2019,5.311173015294294
1536,2019-04,XUP46,female,65+,2019,2.4463009099117192
1537,2019-04,DBW36,female,18-29,2019,2.9186764440138036
1538,2019-04,KJU37,male,65+,2019,6.168103036827606
1539,2019-04,VEZ04,female,18-29,2019,1.3863465883856025
1540,2019-04,NVE53,female,50-64,2019,3.395921949500311
1541,2019-04,XDG83,male,50-64,2019,2.0461697681089186
1542,2019-04,YBK15,male,50-64,2019,2.204899091144164
1543,2019-04,ZIQ24,male,18-29,2019,5.0435578764793565
1544,2019-04,OGR59,male,18-29,2019,5.440366188642633
1545,2019-04,HYE06,male,30-49,2019,2.075507110214599
1546,2019-04,TMB91,male,18-29,2019,0.3386760562115092
1547,2019-04,WXF84,female,50-64,2019,4.30515435119799
1548,2019-04,XXU25,male,18-29,2019,2.5923291034369327
1549,2019-04,ZIK60,male,18-29,2019,1.4678722291568072
1550,2019-04,GEK46,male,30-49,2019,3.349589095684267
1551,2019-04,MEB57,male,30-49,2019,4.318381388979374
1552,2019-04,YVH84,male,50-64,2019,2.8904084258760947
1553,2019-04,HCL52,male,18-29,2019,0.6815282774084155
1554,2019-04,FYB94,male,30-49,2019,1.4439891602310158
1555,2019-04,UCO74,female,50-64,2019,4.066090755452809
1556,2019-04,JMF22,male,65+,2019,5.023165509522954
1557,2019-04,AXB90,female,18-29,2019,5.199436608033297
1558,2019-04,ROB97,male,50-64,2019,2.532265164299648
1559,2019-04,WLH11,female,18-29,2019,2.802254309784407
1560,2019-04,RVF03,female,50-64,2019,3.866984021008265
1561,2019-04,DFF64,female,18-29,2019,2.950861402324986
1562,2019-04,OKZ40,female,18-29,2019,1.066775484446128
1563,2019-04,DTX14,female,18-29,2019,0.4109547550213284
1564,2019-04,WOA52,male,30-49,2019,5.73267703435234
1565,2019-04,FYC87,male,18-29,2019,3.995485858154224
1566,2019-04,PIC69,male,30-49,2019,1.4881550350013182
1567,2019-04,EDM80,female,30-49,2019,1.3124329016894336
1568,2019-04,UCA14,male,50-64,2019,0.9074532487687035
1569,2019-04,YRB14,female,18-29,2019,4.117187783528759
1570,2019-04,CRJ98,female,65+,2019,5.040592262396244
1571,2019-04,VGL60,male,30-49,2019,4.107207308527055
1572,2019-04,AIK78,male,50-64,2019,4.309166999008148
1573,2019-04,BBY21,female,50-64,2019,1.9678783080723015
1574,2019-04,UUP78,male,18-29,2019,5.606937626635551
1575,2019-04,WGK93,female,18-29,2019,3.1011864176595396
1576,2019-04,QWW63,female,30-49,2019,4.4109633531940595
1577,2019-04,RAJ76,male,30-49,2019,0.8633640040390262
1578,2019-04,CSP41,female,18-29,2019,3.810058465999538
1579,2019-04,PTF60,female,18-29,2019,2.465073052539144
1580,2019-04,FJU28,female,30-49,2019,2.5110838514141767
1581,2019-04,ZEA77,male,50-64,2019,2.7946191338536117
1582,2019-04,XRU31,male,18-29,2019,3.7050923142760346
1583,2019-04,ZPH80,female,18-29,2019,5.8063395630726955
1584,2019-04,BGD46,female,65+,2019,4.116028161265399
1585,2019-04,NOD59,male,50-64,2019,3.80936767326194
1586,2019-04,IUQ76,female,18-29,2019,2.697668649108816
1587,2019-04,LGC11,female,65+,2019,0.9427117048736602
1588,2019-04,TVV83,female,18-29,2019,5.283202693067536
1589,2019-04,RVD02,male,18-29,2019,2.4646637880387194
1590,2019-04,XUD81,female,65+,2019,3.7831652071692714
1591,2019-04,GEW80,male,18-29,2019,1.015427582761083
1592,2019-04,AUK56,male,50-64,2019,1.185891043439763
1593,2019-04,OEI57,male,18-29,2019,0.842895496681163
1594,2019-04,IAD29,female,18-29,2019,3.7760909222093795
1595,2019-04,LMK88,male,50-64,2019,2.7431657519133874
1596,2019-04,ERO80,male,65+,2019,1.7701290033070798
1597,2019-04,PEO84,male,30-49,2019,5.00696595698282
1598,2019-04,NJY80,female,18-29,2019,5.287657626915791
1599,2019-04,BNI06,male,18-29,2019,3.0671330398400003
1600,2019-05,BCK19,male,18-29,2019,2.9166040643427276
1601,2019-05,ANI81,female,18-29,2019,3.225306000481403
1602,2019-05,IIG04,female,18-29,2019,1.8955453013909036
1603,2019-05,CPB34,male,30-49,2019,1.3421710428601075
1604,2019-05,XCD70,female,30-49,2019,2.490874524881543
1605,2019-05,XOG87,male,30-49,2019,4.3853088369071695
1606,2019-05,IUF65,male,50-64,2019,5.228910624438679
1607,2019-05,VIK75,male,30-49,2019,0.9981974251821908
1608,2019-05,RQR84,male,18-29,2019,2.6197637783765457
1609,2019-05,RJA71,male,50-64,2019,0.7108176496922192
1610,2019-05,VXR13,male,30-49,2019,3.3344405635977106
1611,2019-05,KBL53,female,50-64,2019,4.1910794869330745
1612,2019-05,ECQ03,male,30-49,2019,4.8159703662801965
1613,2019-05,FNS96,female,30-49,2019,1.4924017657511301
1614,2019-05,ZZQ24,male,30-49,2019,0.39944344393976694
1615,2019-05,EZL70,male,18-29,2019,4.515584636446428
1616,2019-05,DFG32,female,30-49,2019,2.7495649294617075
1617,2019-05,LKC03,female,30-49,2019,3.453672469123341
1618,2019-05,CLA50,female,65+,2019,1.7035869575805638
1619,2019-05,SKZ24,female,30-49,2019,0.9291778603135052
1620,2019-05,TIJ69,male,30-49,2019,4.0540940891487125
1621,2019-05,WKS63,female,30-49,2019,3.2770294978733485
1622,2019-05,GCW05,male,30-49,2019,2.7719496388638576
1623,2019-05,NDR97,male,30-49,2019,3.899299917191236
1624,2019-05,KDZ56,male,18-29,2019,4.0416761636502505
1625,2019-05,UKB16,female,30-49,2019,1.8922295845637285
1626,2019-05,JWT96,female,30-49,2019,3.172522715943666
1627,2019-05,HUA58,male,50-64,2019,2.492174627988831
1628,2019-05,NDN53,male,30-49,2019,2.5143385170599313
1629,2019-05,XIH52,female,18-29,2019,3.3239185327418723
1630,2019-05,IKY01,male,18-29,2019,3.1132694948364805
1631,2019-05,FZX15,female,50-64,2019,2.2037516249347346
1632,2019-05,CII59,male,18-29,2019,3.680982767861066
1633,2019-05,VNU47,female,30-49,2019,4.206187301852658
1634,2019-05,UGV54,female,18-29,2019,3.626431751055514
1635,2019-05,KFN16,male,50-64,2019,3.038481131527917
1636,2019-05,XUP46,female,65+,2019,2.7137794998904323
1637,2019-05,DBW36,female,18-29,2019,2.7919413705296026
1638,2019-05,KJU37,male,65+,2019,5.108240591099065
1639,2019-05,VEZ04,female,18-29,2019,1.3624874014620127
1640,2019-05,NVE53,female,50-64,2019,1.1052866408503483
1641,2019-05,XDG83,male,50-64,2019,1.522342747932403
1642,2019-05,YBK15,male,50-64,2019,2.022543341231399
1643,2019-05,ZIQ24,male,18-29,2019,2.627660773708344
1644,2019-05,OGR59,male,18-29,2019,2.893384940682194
1645,2019-05,HYE06,male,30-49,2019,2.3763622625192524
1646,2019-05,TMB91,male,18-29,2019,2.760193861844589
1647,2019-05,WXF84,female,50-64,2019,1.428885469879438
1648,2019-05,XXU25,male,18-29,2019,3.73443067244142
1649,2019-05,ZIK60,male,18-29,2019,2.2035392682856347
1650,2019-05,GEK46,male,30-49,2019,2.709149130254939
1651,2019-05,MEB57,male,30-49,2019,3.9027376948744688
1652,2019-05,YVH84,male,50-64,2019,2.8888136656065266
1653,2019-05,HCL52,male,18-29,2019,3.5823788611687464
1654,2019-05,FYB94,male,30-49,2019,1.7676087211178242
1655,2019-05,UCO74,female,50-64,2019,4.894832451493436
1656,2019-05,JMF22,male,65+,2019,2.740057263311409
1657,2019-05,AXB90,female,18-29,2019,3.2653992888879606
1658,2019-05,ROB97,male,50-64,2019,2.5230920654876794
1659,2019-05,WLH11,female,18-29,2019,1.3738555726817092
1660,2019-05,RVF03,female,50-64,2019,2.583061379743828
1661,2019-05,DFF64,female,18-29,2019,3.7463026477181387
1662,2019-05,OKZ40,female,18-29,2019,3.5011083414485467
1663,2019-05,DTX14,female,18-29,2019,0.4377072813371292
1664,2019-05,WOA52,male,30-49,2019,3.8268653466478444
1665,2019-05,FYC87,male,18-29,2019,5.955945705185802
1666,2019-05,PIC69,male,30-49,2019,2.2982739966444043
1667,2019-05,EDM80,female,30-49,2019,3.8460377274997786
1668,2019-05,UCA14,male,50-64,2019,3.8952826260851516
1669,2019-05,YRB14,female,18-29,2019,1.5157279264414278
1670,2019-05,CRJ98,female,65+,2019,5.783475984570254
1671,2019-05,VGL60,male,30-49,2019,3.222129674421521
1672,2019-05,AIK78,male,50-64,2019,2.7412464382526665
1673,2019-05,BBY21,female,50-64,2019,4.19650707777002
1674,2019-05,UUP78,male,18-29,2019,1.8573828670516308
1675,2019-05,WGK93,female,18-29,2019,6.561209892623245
1676,2019-05,QWW63,female,30-49,2019,2.824218276577191
1677,2019-05,RAJ76,male,30-49,2019,5.530767891190975
1678,2019-05,CSP41,female,18-29,2019,1.8913480235906484
